id,title,overview,genres,top_actors,director,popularity,poster_url
82654,Warm Bodies,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.","['Horror', 'Comedy', 'Romance']","['Nicholas Hoult', 'Teresa Palmer', 'Analeigh Tipton']",Jonathan Levine,43.742241,https://image.tmdb.org/t/p/w500/i8vCO3uszvlfBJVEyuIZVUDlt60.jpg
59967,Looper,"In the futuristic action thriller Looper, time travel will be invented but it will be illegal and only available on the black market. When the mob wants to get rid of someone, they will send their target 30 years into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination.","['Action', 'Thriller', 'Science Fiction']","['Joseph Gordon-Levitt', 'Bruce Willis', 'Emily Blunt']",Rian Johnson,46.377628,https://image.tmdb.org/t/p/w500/sNjL6SqErDBE8OUZlrDLkexfsCj.jpg
16300,Down to Earth,"After dying before his time, an aspiring comic gets a second shot at life... by being reincarnated as a wealthy but un-likable businessman.","['Fantasy', 'Comedy', 'Science Fiction', 'Romance']","['Chris Rock', 'Regina King', 'Chazz Palminteri']",Chris Weitz,9.166658,https://image.tmdb.org/t/p/w500/w2XM4YCfBOOWEL4a0abQji7QxwI.jpg
9598,Babe,"Babe is a little pig who doesn't quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mom, Babe realizes that he has the makings to become the greatest sheep pig of all time, and Farmer Hogget knows it. With the help of the sheep dogs Babe learns that a pig can be anything that he wants to be.","['Fantasy', 'Drama', 'Comedy', 'Family']","['Christine Cavanaugh', 'Miriam Margolyes', 'Danny Mann']",Chris Noonan,34.36645,https://image.tmdb.org/t/p/w500/zKuQMtnbVTz9DsOnOJmlW71v4qH.jpg
82696,Hope Springs,"After thirty years of marriage, a middle-aged couple attends an intense, week-long counseling session to work on their relationship.","['Drama', 'Comedy', 'Romance']","['Meryl Streep', 'Steve Carell', 'Tommy Lee Jones']",David Frankel,12.967137,https://image.tmdb.org/t/p/w500/mHEca5NntVHtUPfBiQ3ZVFBRixe.jpg
9870,Forgetting Sarah Marshall,"When Sarah Marshall dumps aspiring musician Peter Bretter for rock star Aldous Snow, Peter's world comes crashing down. His best friend suggests that Peter should get away from everything and to fly off to Hawaii to escape all his problems. After arriving in Hawaii and meeting the beautiful Rachel Jansen, Peter is shocked to see not only Aldous Snow in Hawaii, but also Sarah Marshall.","['Comedy', 'Romance', 'Drama']","['Jason Segel', 'Kristen Bell', 'Mila Kunis']",Nicholas Stoller,50.670253,https://image.tmdb.org/t/p/w500/oj2oj0AaiY2HIDJJ66aUiXTRS7i.jpg
8292,Four Brothers,Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.,"['Action', 'Crime']","['Mark Wahlberg', 'Tyrese Gibson', 'André Benjamin']",John Singleton,24.694551,https://image.tmdb.org/t/p/w500/8cO39cnWSZQi2ncPG5TxL3YRzKc.jpg
8780,Baby Mama,"A successful, single businesswoman who dreams of having a baby discovers she is infertile and hires a working class woman to be her unlikely surrogate.",['Comedy'],"['Tina Fey', 'Amy Poehler', 'Dax Shepard']",Michael McCullers,11.409124,https://image.tmdb.org/t/p/w500/xZOwucsL5NInPyFcmqJzytHkaJR.jpg
9715,Hope Floats,"Birdee Pruitt has been humiliated on live television by her best friend, Connie, who's been sleeping with Birdee's husband, Bill. Birdee tries starting over with her daughter, Bernice, by returning to her small Texas hometown, but she's faced with petty old acquaintances who are thrilled to see Birdee unhappy -- except for her friend Justin. As he helps Birdee get back on her feet, love begins to blossom.","['Drama', 'Romance']","['Sandra Bullock', 'Harry Connick Jr.', 'Gena Rowlands']",Forest Whitaker,7.922716,https://image.tmdb.org/t/p/w500/6PRFM09xjGSWpXObW87CT5JELGJ.jpg
10521,Bride Wars,Two best friends become rivals when their respective weddings are accidentally booked for the same day.,['Comedy'],"['Anne Hathaway', 'Kate Hudson', 'Bryan Greenberg']",Gary Winick,33.385429,https://image.tmdb.org/t/p/w500/eyXT8tmUoyHrg7YX1UVjmecHCWP.jpg
10762,Without a Paddle,"Three friends, whose lives have been drifting apart, reunite for the funeral of a fourth childhood friend. When looking through their childhood belongings, they discover a trunk which contained details on a quest their friend was attempting. It revealed that he was hot on the trail of the $200,000 that went missing with airplane hijacker D.B. Cooper in 1971. They decide to continue his journey, but do not understand the dangers they will soon encounter.","['Action', 'Adventure', 'Comedy', 'Thriller']","['Seth Green', 'Matthew Lillard', 'Dax Shepard']",Steven Brill,8.584398,https://image.tmdb.org/t/p/w500/bSQBfHDzyfzxrCLepjegVb5F8j8.jpg
10096,13 Going on 30,"After total humiliation at her thirteenth birthday party, Jenna Rink wants to just hide until she's thirty. With a little magic, her wish is granted, but it turns out that being thirty isn't as always as awesome as she thought it would be!","['Comedy', 'Fantasy', 'Romance']","['Jennifer Garner', 'Mark Ruffalo', 'Judy Greer']",Gary Winick,41.569541,https://image.tmdb.org/t/p/w500/iNZdSIfhSCMtRILDNyhLn8UKeSG.jpg
59436,Midnight in Paris,A romantic comedy about a family traveling to the French capital for business. The party includes a young engaged couple forced to confront the illusion that a life different from their own is better.,"['Fantasy', 'Comedy', 'Romance']","['Owen Wilson', 'Rachel McAdams', 'Kurt Fuller']",Woody Allen,43.753585,https://image.tmdb.org/t/p/w500/4wBG5kbfagTQclETblPRRGihk0I.jpg
227783,The Nut Job,"Surly, a curmudgeon, independent squirrel is banished from his park and forced to survive in the city. Lucky for him, he stumbles on the one thing that may be able to save his life, and the rest of park community, as they gear up for winter - Maury's Nut Store.","['Animation', 'Comedy', 'Family', 'Adventure']","['Will Arnett', 'Katherine Heigl', 'Brendan Fraser']",Peter Lepeniotis,18.568021,https://image.tmdb.org/t/p/w500/4iHnGlmOjAj2k5zUftYDIzSITCf.jpg
4133,Blow,"A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.","['Crime', 'Drama']","['Johnny Depp', 'Penélope Cruz', 'Ethan Suplee']",Ted Demme,28.350529,https://image.tmdb.org/t/p/w500/yYZFVfk8aeMP4GxBSU9MTvqs9mJ.jpg
10207,Message in a Bottle,"A woman finds a romantic letter in a bottle washed ashore and tracks down the author, a widowed shipbuilder whose wife died tragically early. As a deep and mutual attraction blossoms, the man struggles to make peace with his past so that he can move on and find happiness.","['Romance', 'Drama']","['Kevin Costner', 'Robin Wright', 'Paul Newman']",Luis Mandoki,10.81051,https://image.tmdb.org/t/p/w500/ulUjszY6YJFsDUd0E3WolJg6sOp.jpg
172,Star Trek V: The Final Frontier,Capt. Kirk and his crew must deal with Mr. Spock's half brother who kidnaps three diplomats and hijacks the Enterprise in his obsessive search for God.,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",William Shatner,19.578249,https://image.tmdb.org/t/p/w500/uiXr41VLYsuug3CZbFrKLSNahuZ.jpg
21972,Like Mike,"Calvin and his friends, who all live in an orphanage, find old shoes with the faded letters MJ connected to a powerline. One stormy night, they go to get the shoes when Calvin and the shoes are struck by lightning. Calvin now has unbelievable basketball powers and has the chance to play for the NBA.","['Comedy', 'Drama', 'Family', 'Fantasy']","['Shad Moss', 'Morris Chestnut', 'Jonathan Lipnicki']",John Schultz,5.73667,https://image.tmdb.org/t/p/w500/egRPomqjD4g2Ojwc7WKaHoylys5.jpg
36593,The Naked Gun 33⅓: The Final Insult,"Frank Drebin is persuaded out of retirement to go undercover in a state prison. There he is to find out what top terrorist, Rocco, has planned for when he escapes. Frank's wife, Jane, is desperate for a baby.. this adds to Frank's problems. A host of celebrities at the Academy awards ceremony are humiliated by Frank as he blunders his way trying to foil Rocco.","['Comedy', 'Crime']","['Leslie Nielsen', 'Priscilla Presley', 'George Kennedy']",Peter Segal,28.624038,https://image.tmdb.org/t/p/w500/p0AYsdgkudR9P5fNV5AjzbwQt8W.jpg
707,A View to a Kill,A newly developed microchip designed by Zorin Industries for the British Government that can survive the electromagnetic radiation caused by a nuclear explosion has landed in the hands of the KGB. James Bond must find out how and why. His suspicions soon lead him to big industry leader Max Zorin.,"['Adventure', 'Action', 'Thriller']","['Roger Moore', 'Christopher Walken', 'Tanya Roberts']",John Glen,27.230493,https://image.tmdb.org/t/p/w500/arJF829RP9cYvh0NU70dC5TtXSa.jpg
533,The Curse of the Were-Rabbit,"Cheese-loving eccentric Wallace and his cunning canine pal, Gromit, investigate a mystery in Nick Park's animated adventure, in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests. Using only humane methods that turn their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest.","['Adventure', 'Animation', 'Comedy', 'Family']","['Peter Sallis', 'Helena Bonham Carter', 'Ralph Fiennes']",Nick Park,30.380747,https://image.tmdb.org/t/p/w500/cMQ2lNd7sBe6PCf6zF5QxrKzbRG.jpg
6023,P.S. I Love You,A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.,"['Drama', 'Romance']","['Hilary Swank', 'Gerard Butler', 'Lisa Kudrow']",Richard LaGravenese,29.489274,https://image.tmdb.org/t/p/w500/x6M9nlTpgpI4AOw0tMkOAVbhL5z.jpg
6439,Racing Stripes,"Shattered illusions are hard to repair -- especially for a good-hearted zebra named Stripes who's spent his life on a Kentucky farm amidst the sorely mistaken notion that he's a debonair thoroughbred. Once he faces the fact that his stark stripes mark him as different, he decides he'll race anyway. And with help from the young girl who raised him, he just might end up in the winner's circle.",['Comedy'],"['Frankie Muniz', 'Mandy Moore', 'Hayden Panettiere']",Frederik Du Chau,8.058109,https://image.tmdb.org/t/p/w500/epDsuf5oUdzTFYHqV2IRcyy8Rwc.jpg
4347,Atonement,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.","['Drama', 'Romance']","['Keira Knightley', 'James McAvoy', 'Romola Garai']",Joe Wright,33.369305,https://image.tmdb.org/t/p/w500/hMRIyBjPzxaSXWM06se3OcNjIQa.jpg
37056,Letters to Juliet,"An American girl on vacation in Italy finds an unanswered ""letter to Juliet"" -- one of thousands of missives left at the fictional lover's Verona courtyard, which are typically answered by a the ""secretaries of Juliet"" -- and she goes on a quest to find the lovers referenced in the letter.","['Comedy', 'Drama', 'Romance']","['Amanda Seyfried', 'Christopher Egan', 'Gael García Bernal']",Gary Winick,16.52083,https://image.tmdb.org/t/p/w500/y9DdvY1IRNS2hWLq161hmP2gXn.jpg
4105,Black Rain,"Two New York cops get involved in a gang war between members of the Yakuza, the Japanese Mafia. They arrest one of their killers and are ordered to escort him back to Japan. In Japan, however, he manages to escape. As they try to track him down, they get deeper and deeper into the Japanese Mafia scene and they have to learn that they can only win by playing the game the Japanese way.","['Action', 'Thriller', 'Crime']","['Michael Douglas', 'Andy García', 'Kate Capshaw']",Ridley Scott,11.19602,https://image.tmdb.org/t/p/w500/funhGWt9ee3Uwb6Ar8SGCCvbJdV.jpg
76489,The Three Stooges,"While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality TV show.",['Comedy'],"['Sean Hayes', 'Will Sasso', 'Chris Diamantopoulos']",Bobby Farrelly,14.585968,https://image.tmdb.org/t/p/w500/b0nNQCL90RGTwjxLEFsFFLQZKNe.jpg
3933,Corpse Bride,"Set in a 19th-century european village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.","['Romance', 'Fantasy', 'Animation', 'Music']","['Johnny Depp', 'Helena Bonham Carter', 'Emily Watson']",Tim Burton,43.571612,https://image.tmdb.org/t/p/w500/isb2Qow76GpqYmsSyfdMfsYAjts.jpg
9918,Glory Road,"In 1966, Texas Western coach Don Haskins led the first all-black starting line-up for a college basketball team to the NCAA national championship.",['Drama'],"['Josh Lucas', 'Derek Luke', 'Jon Voight']",James Gartner,8.305085,https://image.tmdb.org/t/p/w500/bGRSV5tStxDNPRLCewnOeeiZzrY.jpg
273481,Sicario,"A young female FBI agent joins a secret CIA operation to take down a Mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit.","['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","['Emily Blunt', 'Benicio del Toro', 'Josh Brolin']",Denis Villeneuve,55.424027,https://image.tmdb.org/t/p/w500/lz8vNyXeidqqOdJW9ZjnDAMb5Vr.jpg
307081,Southpaw,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.","['Action', 'Drama']","['Jake Gyllenhaal', 'Rachel McAdams', 'Forest Whitaker']",Antoine Fuqua,65.364452,https://image.tmdb.org/t/p/w500/kSQ49Fi3NVTqGGXILmxV2T2pdkG.jpg
